L,L,L,L,W,R,R,R,R,U,L,L,W,D,D,L
W,U,W,U,W,R,R,R,R,U,U,W,L,L,L,W
L,L,L,W,W,W,U,U,W,W,W,U,W,D,W,D
D,W,D,W,W,D,R,U,L,W,U,W,L,L,L,L
D,L,L,L,L,D,L,W,R,R,U,W,W,W,U,L
L,L,L,L,W,D,W,U,R,R,R,R,L,L,L,L
W,U,R,W,L,L,W,U,W,W,R,R,W,U,L,L
W,U,W,D,U,L,W,W,L,D,W,L,L,U,W,D
R,R,R,D,L,R,W,D,R,R,R,U,L,L,U,L
R,R,R,L,L,L,L,L,R,R,U,U,W,U,L,U
D,W,W,W,U,U,L,R,D,U,W,D,L,U,W,U
D,W,R,R,D,U,W,W,D,W,U,D,W,D,W,W
W,D,W,W,D,W,R,R,R,R,U,U,L,L,L,L
R,D,L,W,D,W,W,U,R,R,U,W,U,U,L,L
W,W,W,L,L,L,L,L,R,U,U,L,U,U,L,L
W,L,L,W,U,U,W,R,R,U,U,L,U,W,W,U
