R,R,D,W,W,W,U,U,U,W,W,L,L,L,D,W
D,D,D,D,R,W,U,U,L,R,R,W,W,W,R,R
R,R,D,D,L,R,U,U,L,D,W,D,W,W,R,D
R,R,R,D,W,W,U,R,R,D,L,L,U,W,W,D
R,U,W,W,U,R,R,R,R,W,W,U,U,L,L,W
W,D,D,D,L,W,W,U,R,R,W,R,U,L,L,L
R,R,R,D,W,W,R,U,W,W,W,R,U,L,L,L
W,U,W,D,W,R,R,U,W,R,R,R,U,U,D,L
D,W,U,W,W,D,W,W,D,R,R,R,U,W,D,D
R,R,U,L,L,L,L,U,L,R,R,D,U,W,D,L
R,R,U,L,U,W,R,U,U,R,R,D,W,D,D,L
W,W,U,R,L,L,W,U,U,W,W,D,R,R,D,W
D,W,R,R,U,W,D,U,U,L,L,W,U,W,W,U
L,W,W,U,U,L,L,L,L,D,W,R,R,R,R,R
U,W,R,U,W,L,W,W,W,D,W,U,W,R,R,R
W,R,R,U,R,U,L,L,R,D,W,U,W,R,R,R
