R,R,U,L,R,R,R,U,L,L,L,L,L,D,L,L
U,U,U,U,U,U,W,W,U,L,L,L,L,D,L,L
U,U,U,U,U,W,R,R,U,L,L,L,R,U,L,L
U,U,U,U,U,W,U,R,U,U,L,L,L,U,L,L
D,W,D,L,D,R,U,U,U,U,U,L,L,U,L,W
D,W,D,D,D,W,U,U,R,U,U,U,U,U,U,L
R,D,L,D,D,L,L,U,U,U,U,L,U,U,U,U
D,D,L,D,D,L,L,L,U,U,U,U,U,U,W,U
D,D,D,D,L,L,L,L,W,U,U,U,U,U,D,D
D,D,D,L,L,L,L,L,D,L,L,U,D,L,D,D
D,D,L,L,L,L,L,D,L,L,L,D,D,W,D,D
L,L,L,L,L,L,D,L,L,L,L,D,R,D,D,D
U,U,U,L,L,R,D,L,L,L,L,D,W,D,D,D
U,U,U,L,L,U,W,U,L,W,W,D,D,D,D,L
U,U,U,U,U,U,L,U,R,R,R,R,D,D,D,W
U,W,U,U,L,U,U,U,R,R,R,R,R,D,L,L
