D,W,L,L,D,L,L,L,L,L,L,L,L,W,D,L
R,R,U,L,L,W,U,U,L,U,L,L,L,U,L,W
W,W,U,L,U,L,L,L,L,L,L,L,L,D,U,D
R,R,U,U,L,L,L,L,L,L,W,U,W,D,L,D
R,U,U,U,U,U,W,U,U,L,L,D,D,D,W,D
W,U,U,U,U,U,U,W,U,U,D,D,D,W,D,D
R,U,U,U,U,U,U,L,L,R,R,D,D,D,L,L
U,W,U,U,U,U,U,U,W,R,R,R,D,D,L,L
U,R,U,U,U,U,U,U,L,U,W,R,D,D,L,W
U,W,W,U,U,U,U,L,D,U,W,R,R,D,W,D
U,L,R,U,U,U,W,D,D,W,R,R,R,R,R,D
U,U,L,U,U,R,R,R,R,R,R,R,R,R,W,D
U,U,R,D,D,R,R,D,W,R,D,R,R,W,R,R
U,L,R,R,D,W,W,R,R,R,R,R,R,R,U,W
U,R,R,R,R,R,R,R,R,U,W,U,U,U,U,L
U,R,U,W,R,R,U,U,W,W,R,U,U,U,U,W
