D,D,D,D,W,D,W,U,L,L,L,L,W,L,L,L
R,D,D,D,W,R,R,U,U,L,U,L,L,L,L,L
W,R,R,D,W,R,U,U,U,U,U,L,L,L,L,L
R,R,R,R,R,U,W,W,U,W,U,R,W,U,U,U
R,R,U,W,U,U,W,R,U,L,W,W,U,U,U,U
R,R,R,R,R,U,L,R,U,U,W,R,U,U,U,U
R,U,U,R,R,U,L,L,U,W,D,D,W,U,U,U
W,U,U,R,U,U,U,U,U,L,D,R,W,U,U,W
W,U,U,U,W,L,L,D,L,L,L,L,L,U,L,L
R,U,D,U,D,W,U,L,L,L,U,L,L,U,D,D
W,W,R,R,R,R,U,W,U,L,L,L,L,R,D,D
R,R,U,R,R,R,W,L,U,U,L,L,D,W,D,D
R,U,W,R,R,U,L,U,L,U,L,R,R,R,D,L
D,U,W,R,U,L,U,U,U,U,U,R,R,R,D,D
D,W,R,R,U,L,L,L,U,U,R,R,R,R,D,D
R,R,R,D,U,W,U,U,U,U,W,R,U,W,D,L
