R,R,R,R,R,R,R,D,D,D,D,D,D,D,D,D
R,D,R,R,D,D,W,D,D,D,D,D,L,D,D,L
D,D,R,R,R,D,W,D,L,L,D,L,R,D,D,W
R,D,R,R,R,R,R,U,L,L,L,L,W,D,D,W
U,W,U,R,U,R,U,U,U,L,L,D,W,D,D,W
W,D,D,R,U,R,U,U,U,W,R,R,R,R,D,D
W,D,D,R,R,R,R,U,U,D,D,D,R,R,D,L
R,D,D,D,R,R,D,D,D,D,D,D,W,R,D,D
R,R,L,R,R,R,R,R,D,D,D,D,R,R,R,D
D,D,U,W,R,R,R,D,W,D,D,D,D,R,R,D
R,D,W,R,R,R,R,R,R,R,D,D,D,R,R,D
W,D,L,R,R,R,R,U,D,W,D,R,D,W,R,D
D,D,W,W,L,W,D,W,R,R,R,R,R,D,W,D
D,D,L,L,D,R,R,D,R,R,D,D,W,D,D,D
D,L,L,L,R,R,R,R,R,R,D,R,R,R,D,D
W,L,L,L,R,R,R,R,U,W,R,R,R,R,R,D
