D,D,D,D,L,L,L,R,D,D,D,D,L,L,L,L
D,D,D,L,L,W,W,R,R,D,D,L,L,D,L,L
D,L,L,D,W,U,W,L,R,R,D,W,D,D,W,W
W,L,L,L,L,W,R,U,L,U,W,D,W,D,W,W
U,W,U,U,L,L,L,U,U,U,D,L,W,U,L,W
W,D,W,U,U,U,L,L,U,W,L,W,D,U,R,D
W,D,D,L,L,W,U,D,W,D,L,D,R,R,R,D
R,D,D,L,L,W,D,R,D,L,L,D,W,W,R,R
R,R,D,L,W,W,D,R,R,W,R,R,R,R,U,W
U,R,R,W,D,D,D,W,W,D,L,R,U,U,U,W
R,R,W,R,R,R,R,R,U,L,L,L,R,R,W,D
W,W,R,R,W,R,R,U,U,W,U,L,U,W,R,D
L,L,W,W,U,W,U,W,U,L,L,D,D,D,W,D
W,D,D,W,U,L,L,R,R,W,D,D,W,D,R,D
U,W,D,W,U,D,D,W,W,U,W,D,W,D,W,D
W,U,W,L,L,D,L,L,L,W,R,R,R,R,R,D
