R,R,W,W,W,W,U,U,U,W,W,L,L,L,L,W
R,U,D,D,R,W,U,U,U,U,U,W,W,W,W,U
D,R,D,D,L,R,U,R,R,U,W,D,W,W,W,W
R,R,R,D,W,W,R,R,R,U,L,D,U,W,W,U
R,D,W,W,U,R,R,R,R,W,W,U,L,L,W,W
W,D,W,D,U,W,W,U,R,U,W,U,U,D,U,U
W,D,L,D,W,W,D,U,W,W,W,U,U,L,U,U
W,W,W,D,W,U,L,L,W,D,W,U,U,W,U,U
D,W,U,W,W,U,W,W,D,R,R,R,U,W,L,L
R,R,U,D,D,L,L,U,L,R,R,U,U,W,W,D
R,R,W,D,D,W,U,U,U,R,R,D,W,D,D,L
W,W,R,R,D,R,W,U,U,W,W,D,R,R,D,W
W,W,R,R,U,W,R,U,U,L,L,W,W,W,W,U
U,W,W,U,U,W,D,U,U,W,W,U,L,L,R,R
U,W,R,U,W,U,W,W,W,D,W,U,W,R,R,R
W,R,R,R,R,U,L,L,W,D,W,U,W,U,R,R
