L,L,L,L,L,L,L,L,L,L,L,L,W,D,D,D
W,U,U,L,W,U,U,L,L,L,U,L,L,L,L,D
R,U,U,W,R,U,U,U,W,D,W,D,W,D,W,D
U,W,U,L,L,U,U,U,L,R,D,L,L,L,D,D
R,R,U,U,L,U,U,L,L,D,D,W,W,W,D,L
R,U,U,U,W,U,U,U,R,D,R,D,L,D,D,L
U,U,U,U,L,L,L,U,W,R,R,R,W,D,L,L
R,U,W,U,U,L,W,R,R,R,R,U,L,L,W,U
U,U,R,U,U,U,L,R,R,R,R,U,L,L,L,L
R,U,L,U,U,U,U,R,R,R,R,U,W,U,L,L
U,U,U,W,U,U,U,R,R,R,R,U,R,U,W,U
U,U,U,L,U,U,W,W,U,W,U,U,W,U,W,W
W,U,U,W,U,W,R,R,R,R,U,R,U,U,L,L
R,U,L,L,U,W,R,R,R,R,R,U,U,U,U,U
U,U,U,L,U,R,R,R,R,R,U,U,U,L,U,U
W,U,U,L,U,U,W,U,R,R,U,U,U,L,W,U
