D,D,D,L,L,W,W,L,L,L,L,L,D,D,L,L
D,D,L,L,W,U,W,W,U,L,W,D,L,L,W,D
D,L,L,L,L,W,U,W,U,L,W,W,U,U,L,L
D,L,L,U,L,W,W,W,U,U,L,L,W,U,L,L
D,W,U,U,R,R,D,R,U,U,L,L,L,D,W,W
D,W,W,L,D,W,D,R,U,L,U,L,L,W,D,D
U,U,U,W,D,D,W,D,U,W,U,U,W,D,L,L
U,U,U,L,L,L,L,W,U,U,U,U,L,L,W,D
U,U,U,L,L,L,L,W,W,W,U,U,W,U,D,D
U,U,U,U,L,U,L,L,L,L,U,D,W,R,D,L
D,U,U,L,L,L,U,U,W,U,W,D,L,W,D,D
U,L,U,W,U,L,U,U,R,D,W,D,L,D,D,D
U,U,U,L,L,L,L,L,R,R,R,D,W,R,D,L
U,W,U,L,U,W,W,R,D,W,W,R,R,W,D,L
U,R,U,U,W,D,L,R,R,R,R,R,D,D,L,W
U,W,L,L,L,D,W,R,R,U,U,W,D,D,W,U
