W,D,R,D,L,L,W,U,W,U,W,U,L,L,L,L
D,D,D,D,L,L,W,U,U,W,R,U,U,U,L,L
R,D,D,D,W,W,R,U,U,L,W,U,U,U,U,W
W,R,D,W,D,D,W,U,W,U,R,U,U,W,U,L
U,W,D,D,D,D,W,U,L,U,U,U,U,L,U,U
U,W,D,D,D,L,W,U,L,U,U,W,U,L,L,D
U,L,L,W,D,W,R,U,L,L,U,W,U,L,D,D
U,U,D,W,D,L,L,U,W,W,U,W,D,D,D,L
U,W,R,D,L,L,L,U,L,D,W,R,R,R,D,W
R,R,R,R,W,U,U,U,D,D,D,D,W,R,R,R
W,R,U,W,R,U,L,R,R,R,D,D,D,R,R,U
W,L,U,L,L,U,D,U,W,R,R,D,L,U,U,U
R,U,L,L,L,L,D,L,R,U,U,W,D,U,R,R
U,W,U,U,R,W,D,L,U,U,U,W,D,W,W,W
W,W,W,D,R,D,L,L,L,W,R,R,R,R,R,R
U,U,U,W,W,L,L,L,L,R,U,W,W,R,R,R
