D,W,W,D,U,W,R,R,D,L,L,R,D,D,D,D
D,W,D,D,L,D,R,R,D,L,L,R,R,D,D,D
U,L,L,L,W,R,R,R,R,W,U,L,W,R,R,D
U,U,L,L,L,U,R,U,W,W,U,L,W,W,W,W
U,U,U,L,W,D,U,U,W,W,U,L,D,D,W,D
W,W,D,D,W,D,L,L,L,W,U,R,R,R,R,D
L,L,L,L,U,L,W,D,L,W,U,R,R,D,W,L
L,L,D,L,W,L,L,L,L,D,D,W,W,R,R,U
U,L,L,L,L,L,L,U,R,D,D,W,W,L,U,U
U,L,W,U,U,L,L,L,R,R,R,R,R,W,R,U
L,L,W,W,U,U,L,L,U,W,U,R,U,L,L,U
W,U,L,U,U,U,W,W,W,R,U,W,U,L,L,D
U,W,D,W,L,U,L,L,L,R,R,D,U,W,D,D
W,W,U,L,L,W,U,L,R,R,R,R,D,D,D,D
R,R,U,U,L,W,U,U,R,U,W,R,D,R,D,W
D,U,U,U,W,R,U,L,W,U,L,W,D,R,R,R
