D,W,D,D,U,L,L,L,D,D,D,D,L,D,L,D
D,D,D,D,D,D,D,D,L,R,D,D,D,D,L,L
D,D,D,D,D,D,L,L,L,W,D,D,L,L,L,L
D,D,D,L,L,D,L,D,W,R,D,D,W,W,U,W
D,D,L,L,L,D,D,D,D,W,D,D,R,D,W,D
D,L,L,L,W,D,L,D,D,R,D,D,R,R,R,D
D,L,L,L,L,D,W,D,D,W,D,L,L,U,W,U
L,L,L,L,W,L,L,R,R,R,D,W,R,D,R,U
U,L,L,L,L,L,L,R,R,R,D,D,W,D,D,U
U,L,L,L,U,L,R,R,R,R,R,R,R,W,D,D
U,L,W,W,U,L,R,R,R,R,R,R,U,L,L,L
U,U,L,L,L,L,W,W,R,R,R,U,U,U,L,L
U,U,U,W,U,L,R,R,R,R,R,U,U,D,D,L
W,W,U,L,U,L,R,R,R,R,R,U,R,D,D,L
R,R,U,U,U,W,R,R,R,R,R,R,R,D,D,W
R,R,U,U,U,R,D,R,R,R,U,W,R,R,R,R
