D,W,W,R,R,W,D,D,D,D,L,W,U,W,U,U
D,W,R,R,U,L,L,R,D,L,W,U,L,L,U,U
U,L,L,W,W,D,L,R,R,W,U,U,W,R,R,D
U,W,U,R,R,D,W,W,W,W,W,U,W,W,W,W
W,U,W,U,W,D,U,U,W,W,U,W,L,L,W,D
W,W,U,W,W,L,L,U,L,W,W,D,L,L,W,D
U,U,W,R,R,U,W,D,D,W,D,L,W,U,W,U
U,L,L,W,W,L,L,L,D,W,D,W,W,W,R,R
U,U,D,W,U,W,L,L,D,D,D,W,W,L,L,W
D,W,W,R,U,U,L,D,D,L,L,L,R,W,W,D
D,W,W,W,U,U,R,D,D,W,U,R,U,L,L,L
W,W,R,R,L,L,W,W,W,L,L,W,D,L,W,W
U,W,L,W,U,R,R,W,R,R,D,L,L,W,U,W
W,W,U,L,U,W,U,W,D,R,R,U,D,R,R,R
R,R,U,U,W,W,U,D,W,D,W,R,D,R,D,W
D,U,U,U,W,R,R,D,W,R,R,W,D,W,D,U
