W,R,D,D,L,L,W,U,W,U,W,U,L,L,L,L
U,W,D,D,L,L,W,U,U,W,R,U,U,U,L,L
U,L,L,D,W,W,R,U,U,L,W,U,U,L,U,W
W,U,L,W,R,R,W,U,W,U,L,W,U,W,U,L
U,W,D,R,R,U,W,U,L,U,L,R,U,L,U,D
U,W,R,R,D,U,W,U,U,U,U,W,L,L,D,D
U,L,L,W,W,W,D,R,W,U,U,W,D,D,D,D
U,U,D,W,D,L,L,L,W,W,U,W,D,D,D,L
U,W,R,D,L,L,W,R,R,R,W,L,L,R,D,W
R,R,R,R,W,W,R,R,R,U,R,U,W,R,R,R
W,R,U,W,R,R,R,R,U,U,D,U,W,R,R,U
W,L,U,L,L,U,W,U,W,R,R,D,U,L,U,U
R,U,L,L,W,R,D,U,R,U,U,W,D,U,R,R
U,W,U,R,R,W,D,L,R,U,U,W,D,W,W,W
W,W,W,D,R,D,L,L,L,W,R,R,R,R,R,R
R,R,U,W,W,L,L,L,L,R,U,W,W,R,R,R
