R,D,D,D,W,D,W,L,L,L,L,L,W,U,W,D
R,R,D,D,W,D,W,L,L,L,D,D,R,U,L,L
W,R,R,D,W,R,R,L,L,W,D,D,L,U,U,L
R,R,R,R,R,U,W,W,U,W,D,D,W,U,W,U
R,R,D,W,D,W,W,D,U,L,W,W,U,U,L,U
R,R,R,R,R,D,D,L,L,L,W,D,U,U,L,D
R,R,D,R,R,D,D,W,D,W,D,D,W,W,D,D
W,R,D,L,W,D,L,L,D,L,L,L,W,D,D,W
W,R,D,D,W,D,W,D,U,W,U,L,U,L,L,L
R,R,D,D,D,W,U,L,L,L,U,W,U,U,U,U
W,W,D,L,R,D,U,W,U,L,U,W,W,U,U,U
D,L,W,L,W,D,W,U,U,U,L,L,L,W,U,U
L,L,W,R,R,W,D,U,U,U,L,L,L,L,L,U
W,U,W,R,U,L,L,L,L,U,U,L,L,U,L,L
D,W,R,R,U,U,L,L,L,L,L,L,L,U,D,D
R,R,R,R,U,W,U,U,L,L,W,U,U,W,D,L
