W,R,D,R,R,R,W,U,W,U,W,L,L,L,L,W
U,W,D,W,R,R,W,U,U,W,U,W,U,U,L,L
U,R,R,R,W,W,L,L,L,L,W,R,U,U,U,W
W,R,D,W,U,U,W,U,W,U,L,W,U,W,W,D
U,W,D,D,R,U,W,U,L,U,D,W,W,D,D,L
W,W,D,D,L,U,W,U,L,U,W,W,L,D,D,L
U,U,D,W,W,W,R,U,W,U,U,W,R,D,D,W
L,U,W,W,D,U,W,U,W,W,U,W,D,D,D,L
U,W,U,L,L,L,W,R,R,R,W,U,D,D,D,W
U,U,U,R,W,W,U,D,W,U,R,U,W,U,U,U
W,R,R,W,W,R,R,R,R,R,D,L,W,W,W,U
W,R,U,L,L,L,W,U,W,W,D,D,U,L,L,U
R,U,U,U,W,R,R,D,W,U,D,W,U,U,R,R
W,W,U,U,U,W,R,R,W,U,U,W,D,W,W,W
W,W,W,L,R,D,R,R,D,W,L,L,L,L,W,U
U,W,W,W,W,L,L,W,D,W,W,W,W,R,R,R
