R,R,D,W,D,W,U,U,U,W,D,L,L,L,D,W
D,D,D,D,D,W,U,U,L,L,D,W,W,W,R,R
R,R,R,D,R,R,U,U,L,L,W,D,W,W,R,D
R,R,R,R,W,U,U,R,D,D,L,L,U,W,W,D
R,U,U,W,U,R,R,R,D,W,U,L,U,L,L,W
W,R,U,R,U,W,W,U,R,U,W,U,U,L,L,D
R,R,D,D,W,W,R,U,W,U,W,D,U,L,L,L
W,U,W,D,R,R,R,U,W,U,L,L,L,U,D,L
D,W,U,W,W,U,W,W,R,U,U,L,L,W,D,D
R,R,U,L,L,R,R,R,U,U,U,D,L,W,D,L
U,U,U,L,D,W,R,U,U,U,R,D,W,D,D,L
W,W,U,R,L,L,W,U,U,W,W,D,R,R,D,W
D,W,R,R,U,W,R,U,U,L,L,W,U,W,W,U
L,W,W,U,U,L,L,R,U,L,W,R,R,R,R,R
D,W,R,U,W,L,W,W,W,D,W,U,W,R,R,R
R,R,R,U,R,U,L,L,L,D,W,U,W,R,R,R
