R,D,D,D,W,D,W,U,L,L,L,L,W,L,L,L
R,R,D,D,W,R,R,U,U,L,U,L,L,L,L,L
W,R,D,D,W,R,R,U,L,W,U,L,L,L,L,L
R,R,D,R,D,U,W,W,U,W,U,R,W,U,L,L
R,R,D,W,D,W,W,R,U,L,W,W,L,L,L,L
R,R,R,R,R,D,D,L,D,L,W,D,L,L,L,L
R,R,R,R,R,R,D,W,D,W,D,D,W,D,L,L
W,R,R,R,R,D,L,L,D,L,L,L,W,D,D,W
W,D,R,U,W,D,W,D,U,W,U,L,L,L,L,L
R,R,D,D,D,W,U,L,L,L,U,W,U,U,U,U
W,W,R,D,R,R,U,W,U,L,U,L,W,U,U,U
R,R,R,R,R,R,W,U,U,U,L,L,L,W,D,L
D,U,W,R,R,W,D,U,U,U,L,L,L,L,L,L
W,U,W,R,U,L,L,L,U,U,U,L,L,U,L,L
D,W,R,R,U,U,U,L,U,U,L,L,L,U,D,D
R,R,R,R,U,W,U,U,U,U,W,U,U,W,L,L
