L,L,L,L,L,L,L,L,L,L,D,L,W,D,L,L
W,U,U,U,W,U,U,L,L,L,L,L,L,L,L,L
R,U,U,U,L,L,U,U,W,U,W,U,W,U,W,U
U,U,U,U,L,L,U,U,L,L,L,U,L,U,L,U
R,U,L,U,L,L,L,L,L,L,L,U,W,W,D,U
U,U,U,U,W,U,U,L,L,L,L,D,L,D,D,L
U,U,U,U,L,L,L,U,W,U,L,D,W,D,D,L
U,U,U,U,U,L,W,U,L,L,R,U,L,D,W,D
U,U,U,U,U,L,L,L,L,U,R,U,R,D,L,L
U,R,U,U,U,L,L,L,L,L,U,U,W,L,L,L
U,R,U,W,U,U,L,L,U,L,U,U,R,U,W,U
U,U,U,L,U,U,W,U,U,U,R,D,W,U,W,W
W,U,U,W,U,W,R,U,U,R,R,R,U,L,L,L
R,U,U,L,U,W,U,U,R,R,R,U,U,U,U,U
U,U,U,U,U,L,L,U,L,U,U,U,U,L,U,U
U,U,U,U,U,L,W,U,U,U,U,U,U,U,L,U
