D,W,L,R,R,R,W,R,R,L,L,L,L,W,U,U
R,R,U,R,U,W,U,W,U,W,U,D,W,U,U,W
W,W,U,U,U,W,R,R,W,D,W,R,R,W,U,W
D,D,U,R,R,R,D,W,D,D,W,U,W,W,R,R
D,L,L,R,R,U,W,R,D,D,W,U,W,U,W,U
W,U,L,R,U,U,U,W,D,D,L,L,L,W,R,R
R,U,U,R,U,U,U,W,D,L,L,W,R,R,U,W
U,W,U,W,U,W,W,D,W,U,L,R,D,D,U,L
W,W,W,R,U,L,W,R,R,U,W,U,R,D,L,W
D,W,W,U,W,W,R,R,D,U,W,U,W,D,W,U
R,R,R,W,D,R,W,D,D,W,U,W,D,W,R,U
U,U,W,L,L,D,W,R,R,R,U,R,R,R,W,D
R,U,W,U,W,D,W,U,W,U,W,R,U,W,R,R
W,R,R,U,L,W,W,D,R,U,R,L,U,L,U,W
W,D,L,W,R,R,U,L,L,U,W,W,U,W,U,L
U,D,W,W,U,W,U,U,W,W,U,W,U,R,R,W
