D,W,R,R,R,R,R,R,D,L,L,L,L,L,L,L
D,D,D,R,R,R,R,R,D,L,L,L,L,L,L,L
D,D,D,D,W,R,R,R,R,W,U,U,U,L,L,L
D,D,D,D,R,U,U,U,W,R,U,L,W,W,U,W
D,D,D,L,L,U,U,U,W,W,D,D,R,D,W,D
D,D,L,L,W,D,L,U,L,R,D,D,R,R,R,D
D,L,L,L,L,D,W,D,D,W,D,L,L,U,W,U
L,L,L,L,W,L,L,L,D,R,D,W,R,D,R,U
U,L,L,U,L,L,L,R,R,R,D,D,W,D,D,U
U,U,W,U,U,L,L,R,R,R,R,R,R,W,D,D
U,L,W,W,U,L,L,U,U,W,U,R,U,L,L,L
U,L,L,L,L,L,W,W,R,R,U,W,U,L,L,L
U,W,D,W,L,L,L,R,R,U,R,R,U,W,D,L
W,W,U,L,L,L,L,R,R,R,R,U,U,D,D,L
R,R,U,U,L,W,U,R,R,R,U,U,R,D,D,W
R,R,U,U,W,R,D,R,R,R,U,W,R,R,R,R
