W,U,U,U,U,W,W,U,U,W,U,W,W,D,W,U
W,U,W,U,W,W,U,W,W,D,W,U,U,D,U,W
W,W,W,U,L,L,W,W,R,R,R,R,R,U,W,W
R,R,W,L,L,W,D,W,R,R,R,U,W,U,U,W
R,U,U,W,W,W,R,R,W,R,R,U,R,W,U,W
W,U,U,D,W,D,W,U,U,W,D,R,U,L,R,W
D,U,W,D,R,D,W,U,U,W,D,L,U,D,W,U
D,R,R,R,W,D,R,U,L,U,L,D,R,D,D,R
W,W,U,R,R,D,W,D,D,U,U,U,R,R,D,W
U,W,W,W,W,D,R,R,D,W,U,U,W,R,R,W
W,R,R,D,W,D,W,D,W,W,U,D,W,R,R,U
W,D,R,D,W,W,W,W,W,R,R,R,R,U,W,D
W,D,R,R,R,U,W,W,R,R,R,W,U,U,W,D
R,R,R,R,R,U,U,U,W,R,R,R,U,U,W,U
D,W,W,R,R,W,U,W,W,U,U,U,W,R,R,U
R,R,R,D,W,L,L,L,W,L,L,U,W,W,U,W
