D,D,D,L,L,L,L,L,D,D,L,L,D,D,D,L
D,D,D,D,L,L,L,L,D,D,L,D,D,D,D,L
D,D,D,L,L,D,W,D,D,D,D,D,D,D,D,W
R,D,L,L,L,L,D,D,D,D,D,D,D,D,D,W
D,D,D,D,L,D,D,D,D,D,D,D,D,D,L,L
R,D,D,D,D,D,D,D,D,D,D,D,L,L,D,L
W,D,D,D,L,D,D,D,D,D,D,L,L,D,D,D
D,D,D,L,L,D,D,D,D,D,L,L,L,D,D,D
R,D,L,L,L,D,D,D,D,L,L,L,L,D,D,L
D,D,D,W,D,D,D,D,L,L,L,L,D,D,D,D
R,D,D,L,L,L,D,D,L,L,D,D,D,D,D,D
W,D,D,D,L,L,D,D,L,L,L,L,D,D,L,D
D,D,D,L,D,W,D,L,L,L,L,L,D,D,W,D
R,D,D,D,D,L,L,L,L,L,L,L,D,D,D,D
R,D,D,L,L,L,L,L,L,L,L,L,D,D,D,D
W,D,L,L,L,L,L,L,L,L,L,L,R,R,D,L
