D,W,W,W,W,D,W,U,U,W,U,W,W,U,W,D
D,U,W,U,W,D,W,U,W,U,W,U,U,U,L,L
W,U,U,U,W,R,R,L,L,W,D,D,U,U,L,D
L,L,U,U,R,R,W,W,U,W,D,D,W,U,W,D
U,W,D,W,D,W,W,L,R,R,W,W,U,W,L,D
U,U,L,W,R,R,R,U,W,W,W,U,U,L,U,D
U,U,D,R,R,R,R,W,U,W,D,U,W,W,U,R
W,R,D,L,W,W,L,R,R,L,L,U,W,D,W,W
W,W,D,W,W,U,W,W,U,W,L,U,D,L,L,W
U,W,D,D,L,W,U,L,U,R,W,W,L,L,L,U
W,W,D,D,L,D,U,W,U,W,U,W,W,U,U,U
D,W,W,D,W,D,W,U,L,R,U,R,W,W,U,U
D,L,W,W,U,W,W,U,U,L,U,W,D,W,U,L
W,W,W,W,U,L,L,L,U,U,W,R,R,U,U,U
W,W,R,R,U,U,W,D,U,L,L,L,U,U,U,U
U,L,L,R,W,W,L,L,L,L,W,U,U,W,L,L
